"time_utc","ethane","ethene","propane","propene","1_3-butadiene","i-butane","n-butane","acetylene","cyclopentane","i-pentane","n-pentane","n-hexane","isoprene","n-heptane","benzene","n-octane","toluene","ethyl-benzene","m&p-xylene","o-xylene","h2s","so2"
"YYYY-MM-DD HH:mm","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb"
"2023-07-19 15:05:00",50.53,0.3765,33.72,0.1065,0.006999,5.671,15.32,0.2715,0.3369,4.494,5.299,1.856,0.01311,0.7213,0.3565,0.243,0.395,0.04932,0.1618,0.06359,0.8224117647058824,1.075611111111111
"2023-07-19 16:05:00",41.39,0.4257,28.14,0.1158,0.006999,4.703,12.98,0.3858,0.3231,3.891,4.728,1.961,0.005521,0.9764,0.3747,0.3692,0.4601,0.03548,0.1627,0.04584,0.6976470588235294,0.9341111111111111
"2023-07-19 17:05:00",25.27,0.2417,17.42,0.07172,0.006999,2.926,8.094,0.2401,0.176,2.286,2.712,0.8682,0.005521,0.3174,0.1928,0.1143,0.1622,0.01422,0.04207,0.02109,0.4662777777777778,0.6690625
"2023-07-19 18:05:00",12.4,0.1006,8.707,0.04533,0.006999,1.5,4.014,0.1212,0.0867,1.109,1.291,0.4025,0.005521,0.1465,0.1008,0.05617,0.07173,0.003865,0.01023,0.004008,0.23094444444444445,0.41005555555555556
"2023-07-19 19:05:00",11.66,0.05215,7.6,0.03631,0.006999,1.298,3.471,0.0892,0.08112,0.9981,1.168,0.371,0.005521,0.1388,0.09607,0.05647,0.07161,0.003865,0.003976,0.004008,0.2,0.2
"2023-07-19 20:05:00",13.85,0.04655,8.901,0.03001,0.006999,1.48,3.982,0.09179,0.08683,1.132,1.282,0.4091,0.005521,0.1704,0.111,0.08148,0.09586,0.0117,0.01349,0.004008,0.2558235294117647,0.2
"2023-07-19 21:05:00",11.68,0.02356,6.987,0.02924,0.006999,1.141,2.964,0.0764,0.0699,0.8336,0.9277,0.3049,0.005521,0.1247,0.0982,0.05876,0.07228,0.003865,0.003976,0.004008,0.2295,0.2
"2023-07-19 22:05:00",12.42,0.03006,7.279,0.03245,0.006999,1.262,3.617,0.07166,0.08398,1.347,1.134,0.3172,0.01485,0.1052,0.124,0.04612,0.08061,0.003865,0.01919,0.004008,0.3070555555555556,0.2
"2023-07-19 23:05:00",12.48,0.01118,7.337,0.0286,0.006999,1.201,3.049,0.08549,0.07101,0.9156,0.9494,0.2786,0.005521,0.09689,0.1254,0.04174,0.07294,0.003865,0.003976,0.004008,0.2,0.2
"2023-07-20 00:05:00",14.43,0.03939,9.455,0.03525,0.006999,1.5,4.38,0.09129,0.09666,1.476,1.362,0.3763,0.02484,0.1301,0.1382,0.05194,0.1007,0.01215,0.03211,0.004008,0.2,0.2
"2023-07-20 01:05:00",12.43,0.04454,8.48,0.04093,0.006999,1.485,4.029,0.1032,0.09869,1.481,1.459,0.4679,0.0281,0.179,0.1353,0.0751,0.1561,0.02403,0.06738,0.03423,0.2,0.2
"2023-07-20 02:05:00",43.62,0.1427,22.23,0.07258,0.006999,3.425,8.227,0.1995,0.1633,2.499,2.75,0.9851,0.02288,0.4216,0.1985,0.1643,0.282,0.03753,0.1241,0.0434,0.2,0.2
"2023-07-20 03:05:00",39.38,0.1453,23.73,0.07413,0.006999,3.648,9.425,0.1558,0.1978,2.641,3.007,1.042,0.005521,0.435,0.2174,0.1538,0.2705,0.03248,0.1143,0.03843,0.27958823529411764,0.2
"2023-07-20 04:05:00",47.27,0.3997,30.5,0.1077,0.006999,5.254,14.53,0.2726,0.3284,4.583,5.438,1.847,0.005521,0.7454,0.5931,0.3095,0.5732,0.0557,0.2583,0.09339,0.5372941176470588,0.37064705882352944
"2023-07-20 05:05:00",22.13,0.182,15.67,0.07138,0.006999,2.633,7.383,0.1409,0.1889,2.191,2.654,1.011,0.005521,0.4349,0.2008,0.1638,0.2398,0.03197,0.1083,0.0416,0.46775,0.8192
"2023-07-20 06:05:00",19.31,0.1333,13.2,0.05901,0.006999,2.187,5.943,0.1594,0.1503,1.722,1.973,0.6572,0.005521,0.2783,0.1437,0.1291,0.1723,0.03349,0.1035,0.04382,0.21486666666666668,0.25993333333333335
"2023-07-20 07:05:00",29.47,0.1315,16.93,0.05341,0.006999,2.755,7.396,0.121,0.2089,2.41,2.89,1.287,0.005521,0.5756,0.212,0.1742,0.2463,0.02442,0.1047,0.03099,0.2845333333333333,0.5063333333333333
"2023-07-20 08:05:00",34.91,0.3548,21.79,0.1138,0.006999,3.591,9.674,0.3826,0.2386,2.943,3.501,1.252,0.005521,0.4902,0.2719,0.1941,0.3194,0.05047,0.1603,0.06658,0.2,0.4714
"2023-07-20 09:05:00",38.53,0.3819,25.62,0.1037,0.006999,4.452,12.46,0.345,0.3571,4.27,5.249,2.049,0.005521,0.7936,0.4426,0.2811,0.4493,0.05621,0.2176,0.08154,0.43,0.43320000000000003
"2023-07-20 10:05:00",108.8,0.6059,61.46,0.1613,0.006999,8.806,22.27,0.3718,0.486,6.71,7.511,2.575,0.005521,0.9991,0.5517,0.3749,0.6088,0.07188,0.2926,0.1073,0.7974,0.2920666666666667
"2023-07-20 11:05:00",68.96,0.7587,42.01,0.1881,0.006999,6.722,17.79,0.4409,0.4029,5.323,6.271,2.283,0.005521,0.9256,0.549,0.3313,0.611,0.06707,0.2615,0.09028,0.8146666666666668,0.5134666666666666
"2023-07-20 12:05:00",111.8,0.8902,71.37,0.216,0.006999,12.32,32.72,0.6055,0.7469,10.17,12.14,4.178,0.005521,1.559,0.8925,0.5265,1.869,0.07591,0.4008,0.1275,0.8122666666666666,0.44371428571428567
"2023-07-20 13:05:00",206.6,1.263,120.7,0.3441,0.03465,18.58,47.41,0.9731,0.8879,13.47,15.24,4.997,0.0194,1.926,0.9392,0.7928,1.458,0.2303,0.6929,0.2789,1.4203571428571429,0.8178666666666667
"2023-07-20 14:05:00","","","","","","","","","","","","","","","","","","","","",2.205,1.2114
"2023-07-20 15:05:00","","","","","","","","","","","","","","","","","","","","",1.3883333333333332,1.2063333333333333
"2023-07-20 16:05:00","","","","","","","","","","","","","","","","","","","","",1.0755000000000001,1.0430666666666666
"2023-07-20 17:05:00","","","","","","","","","","","","","","","","","","","","",0.9896666666666666,0.8263333333333333
"2023-07-20 18:05:00",26.47,0.2169,17.2,0.07432,0.006999,2.846,7.298,0.2093,0.1459,2.154,2.369,0.8466,0.005521,0.3484,0.2404,0.1279,0.2152,0.01931,0.04982,0.01579,0.6767142857142857,0.841
"2023-07-20 19:05:00",20.55,0.09693,13.57,0.04807,0.006999,2.131,5.378,0.1424,0.1056,1.475,1.617,0.5448,0.005521,0.2348,0.2114,0.08439,0.1537,0.01746,0.02829,0.004008,0.6006,0.8510555555555555
"2023-07-20 20:05:00",13.38,0.05958,8.784,0.03861,0.006999,1.48,3.94,0.1133,0.08828,1.15,1.194,0.4161,0.005521,0.1815,0.2251,0.08493,0.1845,0.02324,0.03708,0.004008,0.6211333333333333,0.7115882352941176
"2023-07-20 21:05:00",11.66,0.02506,7.374,0.03387,0.006999,1.186,3.183,0.09913,0.07359,0.9343,0.9241,0.293,0.005521,0.1227,0.1823,0.06107,0.1441,0.01663,0.003976,0.004008,0.5165555555555555,1.0225555555555554
"2023-07-20 22:05:00",10.09,0.09708,6.458,0.04965,0.006999,1.107,3.073,0.1274,0.07064,1.015,0.9468,0.3211,0.01224,0.1379,0.1622,0.0613,0.1426,0.01615,0.03617,0.004008,0.4589444444444444,1.5055555555555555
"2023-07-20 23:05:00",13.0,0.08773,8.223,0.04267,0.006999,1.331,3.502,0.09591,0.08472,1.089,1.154,0.4312,0.01922,0.2034,0.1738,0.08409,0.1896,0.01985,0.04086,0.01722,0.34,0.4833333333333333
"2023-07-21 00:05:00",9.812,0.01118,5.976,0.03214,0.006999,0.9158,2.355,0.09179,0.05147,0.6583,0.7009,0.2142,0.02453,0.0813,0.07901,0.03574,0.06437,0.01238,0.02148,0.004008,0.42994444444444446,0.4467777777777778
"2023-07-21 01:05:00",11.46,0.01118,6.967,0.02748,0.006999,1.083,2.883,0.1185,0.07121,0.8891,0.9255,0.2988,0.02566,0.1172,0.1008,0.05167,0.09332,0.0134,0.03477,0.004008,0.5016470588235294,0.46011111111111114
"2023-07-21 02:05:00",14.04,0.01118,8.699,0.02744,0.006999,1.434,3.823,0.1196,0.09849,1.224,1.358,0.4574,0.005521,0.1707,0.1216,0.05887,0.1294,0.003865,0.04273,0.004008,0.39594444444444443,0.22483333333333336
"2023-07-21 03:05:00",68.62,0.3808,36.75,0.1032,0.006999,5.347,13.46,0.2963,0.2895,3.82,4.335,1.495,0.005521,0.633,0.5402,0.2885,0.5754,0.08731,0.2863,0.1146,0.33317647058823535,0.2
"2023-07-21 04:05:00",74.88,1.042,40.62,0.2853,0.006999,6.069,15.71,0.3337,0.3385,4.602,5.335,1.977,0.005521,0.9118,0.6231,0.433,0.7244,0.1044,0.4086,0.1648,0.41616666666666663,0.2
"2023-07-21 05:05:00",58.16,0.3703,35.53,0.1155,0.006999,5.938,15.72,0.1928,0.3833,4.983,6.008,2.41,0.005521,1.033,0.3506,0.3256,0.4488,0.04235,0.2001,0.07216,0.40444444444444444,0.2
"2023-07-21 06:05:00",41.74,0.3041,27.1,0.08969,0.006999,4.41,12.23,0.1956,0.3068,3.634,4.23,1.492,0.005521,0.6676,0.3034,0.3009,0.4361,0.07012,0.2479,0.1015,0.4305555555555556,0.2
"2023-07-21 07:05:00",34.52,0.2267,22.12,0.07821,0.006999,3.727,10.14,0.1488,0.2618,3.113,3.644,1.25,0.005521,0.5148,0.2314,0.2102,0.27,0.04203,0.1466,0.05633,0.37544444444444447,0.2
"2023-07-21 08:05:00",25.22,0.1473,16.19,0.05628,0.006999,2.984,7.783,0.1086,0.1913,2.458,2.922,1.18,0.005521,0.5103,0.1979,0.1832,0.258,0.03278,0.1313,0.04925,0.2842777777777778,0.2
"2023-07-21 09:05:00",73.13,0.4787,42.06,0.1509,0.006999,6.634,16.96,0.4282,0.3984,5.284,6.415,2.572,0.005521,1.233,0.3857,0.5236,0.5648,0.04915,0.301,0.1141,0.3555,0.23827777777777776
"2023-07-21 10:05:00",92.06,0.4673,49.47,0.1161,0.006999,8.445,22.19,0.297,0.5268,7.022,8.495,3.324,0.005521,1.4,0.4896,0.454,0.5783,0.04083,0.2301,0.06578,0.9852777777777777,0.35733333333333334
"2023-07-21 11:05:00",120.1,0.7767,64.3,0.2181,0.02497,10.45,26.66,0.4463,0.5378,7.799,9.095,3.211,0.0117,1.382,0.6451,0.5326,0.7746,0.06691,0.3553,0.1075,1.1893888888888888,0.2
"2023-07-21 12:05:00",134.9,2.216,75.34,0.3894,0.05426,11.88,31.4,0.863,0.7577,10.71,11.87,4.722,0.03035,2.143,1.152,0.7293,1.395,0.1385,0.5609,0.185,7.239388888888889,0.4726111111111111
"2023-07-21 13:05:00","","","","","","","","","","","","","","","","","","","","",4.537111111111112,0.647888888888889
"2023-07-21 14:05:00","","","","","","","","","","","","","","","","","","","","",1.1269411764705883,1.0299444444444446
"2023-07-21 15:05:00",38.29,0.4073,25.59,0.1145,0.006999,4.242,11.69,0.2814,0.2751,3.566,4.154,1.445,0.005521,0.5709,0.4633,0.2194,0.4118,0.04221,0.1506,0.05156,0.8441111111111111,0.7887777777777778
"2023-07-21 16:05:00",32.19,0.239,21.5,0.07195,0.006999,3.326,8.84,0.1679,0.1816,2.536,2.868,0.903,0.005521,0.3295,0.2768,0.1202,0.2394,0.02079,0.06793,0.02992,0.6178333333333333,0.5958235294117646
"2023-07-21 17:05:00",17.54,0.1269,11.24,0.04266,0.006999,1.854,4.753,0.1105,0.09476,1.379,1.511,0.4878,0.005521,0.1843,0.1522,0.0653,0.1244,0.01334,0.003976,0.004008,0.5121111111111111,0.5722777777777778
"2023-07-21 18:05:00",15.38,0.09275,9.602,0.03963,0.006999,1.6,3.93,0.1238,0.07299,1.114,1.183,0.3734,0.005521,0.1398,0.1391,0.05186,0.09989,0.003865,0.003976,0.004008,0.551,0.5190555555555556
"2023-07-21 19:05:00",8.084,0.01118,5.073,0.02346,0.006999,0.8222,1.971,0.07662,0.03674,0.5792,0.5871,0.1757,0.005521,0.06341,0.07735,0.02645,0.05324,0.00788,0.003976,0.004008,0.45405555555555555,0.22672222222222224
"2023-07-21 20:05:00",7.754,0.05417,4.58,0.03815,0.006999,0.8259,2.085,0.08596,0.0508,0.6849,0.6372,0.2023,0.005521,0.07397,0.07896,0.02964,0.04883,0.003865,0.003976,0.004008,0.37455555555555553,0.23758823529411763
"2023-07-21 21:05:00",5.811,0.01118,3.707,0.008949,0.006999,0.6674,1.684,0.07569,0.03492,0.5612,0.5302,0.1624,0.01293,0.05582,0.06948,0.02507,0.0531,0.009591,0.01148,0.004008,0.2561111111111111,0.2
"2023-07-21 22:05:00",9.383,0.1692,5.466,0.05711,0.006999,0.9385,2.502,0.1147,0.0499,0.8538,0.7523,0.2478,0.005521,0.1113,0.08723,0.03518,0.1102,0.003865,0.003976,0.004008,0.2873333333333334,0.6077777777777778
"2023-07-21 23:05:00",11.54,0.07319,6.965,0.03537,0.006999,1.126,2.822,0.1033,0.05337,0.8993,0.8453,0.2496,0.02313,0.09145,0.09068,0.04084,0.07596,0.003865,0.01388,0.004008,0.49147058823529416,0.7382222222222222
"2023-07-22 00:05:00",12.14,0.2692,7.344,0.05881,0.006999,1.163,2.944,0.1462,0.07242,0.8667,0.9759,0.3603,0.03895,0.1688,0.1022,0.05873,0.1119,0.01768,0.06824,0.02079,0.5125,0.5953333333333333
"2023-07-22 01:05:00",11.43,0.1649,6.691,0.04855,0.006999,1.041,2.677,0.1302,0.06585,0.7334,0.8445,0.2964,0.05043,0.1141,0.1019,0.0438,0.0996,0.009416,0.03281,0.004008,0.46547058823529414,0.4195
"2023-07-22 02:05:00",19.32,0.1036,11.67,0.05306,0.006999,1.779,4.701,0.1315,0.1191,1.316,1.551,0.5759,0.1016,0.2382,0.1985,0.08979,0.2039,0.01634,0.05985,0.02232,0.5034444444444444,0.2
"2023-07-22 03:05:00",163.6,0.1388,97.82,0.07375,0.006999,12.55,28.4,0.2539,0.5171,6.683,6.542,1.775,0.02804,0.6578,0.4555,0.301,0.6265,0.05327,0.2037,0.07546,0.29733333333333334,0.2
"2023-07-22 04:05:00",71.34,0.8038,54.62,0.1801,0.006999,9.205,25.19,0.4771,0.6093,7.489,8.629,3.128,0.005521,1.455,0.9714,0.5942,0.9963,0.1013,0.4316,0.15,0.6018333333333333,0.2
"2023-07-22 05:05:00",42.71,0.5095,32.01,0.1676,0.006999,4.832,13.86,0.3679,0.3664,3.995,4.451,1.519,0.005521,0.6785,0.4503,0.2591,0.3851,0.04822,0.1534,0.05364,1.686,0.28950000000000004
"2023-07-22 06:05:00",72.87,0.0744,46.19,0.05357,0.006999,7.004,17.37,0.1632,0.3355,4.69,5.114,1.653,0.005521,0.6909,0.4022,0.2612,0.3835,0.04006,0.1367,0.04443,2.4824444444444445,0.2
"2023-07-22 07:05:00",23.89,0.2572,15.08,0.0651,0.006999,2.308,5.838,0.132,0.1419,1.7,1.792,0.5688,0.005521,0.2129,0.2196,0.08132,0.2012,0.02743,0.06219,0.0156,1.3097222222222222,0.2
"2023-07-22 08:05:00",30.71,0.07266,20.27,0.05305,0.006999,3.029,7.476,0.1937,0.1566,2.015,2.033,0.5937,0.01207,0.2123,0.1813,0.0797,0.178,0.0191,0.04817,0.01366,1.3587222222222222,0.2
"2023-07-22 09:05:00",37.83,0.1895,25.92,0.08047,0.006999,3.968,10.06,0.2036,0.2261,2.799,2.934,0.9159,0.005521,0.3799,0.3627,0.1781,0.35,0.04322,0.1307,0.05005,3.1456470588235295,0.2
"2023-07-22 10:05:00",63.21,0.3116,43.35,0.1059,0.006999,6.658,17.04,0.2866,0.3553,4.561,4.891,1.467,0.005521,0.5571,0.4765,0.2125,0.428,0.04627,0.1602,0.05382,2.0623529411764707,0.2
"2023-07-22 11:05:00",23.78,0.1355,15.3,0.07185,0.006999,2.44,6.32,0.1901,0.1539,1.866,1.95,0.6148,0.005521,0.2375,0.2411,0.09549,0.2201,0.03698,0.08202,0.02578,1.0646111111111112,0.2
"2023-07-22 12:05:00",20.53,0.03168,13.52,0.04373,0.006999,2.186,5.552,0.1767,0.1505,1.683,1.693,0.5098,0.005521,0.1852,0.2756,0.07254,0.1938,0.03027,0.05253,0.004008,1.3027777777777778,0.2
"2023-07-22 13:05:00",37.77,0.2602,27.26,0.1237,0.006999,4.964,12.29,0.2185,0.2818,3.798,3.865,1.101,0.005521,0.3455,0.5188,0.1102,0.3297,0.04555,0.06733,0.01221,1.4832941176470589,0.2378823529411765
"2023-07-22 14:05:00",24.96,0.03784,17.9,0.05776,0.006999,2.587,7.272,0.1677,0.2087,2.034,2.131,0.6467,0.005521,0.2492,0.3431,0.09378,0.2281,0.04308,0.06681,0.02688,1.5181111111111112,0.41188235294117653
"2023-07-22 15:05:00",21.03,0.1544,17.98,0.08383,0.006999,3.023,8.425,0.2127,0.2108,2.446,2.688,0.8357,0.02397,0.3025,0.256,0.102,0.1923,0.02585,0.06681,0.01654,1.229,0.6491875
"2023-07-22 16:05:00",23.34,0.1743,16.84,0.0654,0.006999,2.869,7.621,0.2099,0.1707,2.241,2.507,0.8337,0.01131,0.325,0.2582,0.1082,0.2103,0.02136,0.05262,0.004008,0.8307647058823528,0.599625
"2023-07-22 17:05:00",22.37,0.1015,14.21,0.05362,0.006999,2.132,5.593,0.2065,0.1267,1.549,1.749,0.5763,0.005521,0.2298,0.3033,0.085,0.1973,0.02335,0.04165,0.004008,0.8561666666666666,0.5117777777777778
"2023-07-22 18:05:00",17.75,0.09747,11.12,0.04733,0.006999,1.667,4.355,0.1954,0.09262,1.203,1.351,0.441,0.005521,0.1607,0.1709,0.0566,0.1131,0.01398,0.003976,0.004008,0.6769411764705883,0.4728235294117647
"2023-07-22 19:05:00",26.22,0.1388,15.14,0.05802,0.006999,2.221,5.612,0.1993,0.1018,1.463,1.632,0.5101,0.005521,0.1935,0.2058,0.07283,0.1378,0.01689,0.003976,0.01132,0.7914117647058824,0.566375
"2023-07-22 20:05:00",24.73,0.09503,14.05,0.04341,0.006999,2.102,5.26,0.1927,0.09506,1.369,1.539,0.4736,0.005521,0.1775,0.1951,0.06486,0.1241,0.01329,0.003976,0.004008,0.7739411764705882,0.5563529411764706
"2023-07-22 21:05:00",19.2,0.04674,11.15,0.03352,0.006999,1.669,4.219,0.164,0.08037,1.107,1.253,0.3961,0.005521,0.1475,0.169,0.05753,0.1041,0.003865,0.01747,0.004008,0.6237333333333334,0.4672941176470588
"2023-07-22 22:05:00",22.74,0.06779,12.7,0.04245,0.006999,1.836,4.603,0.1566,0.08293,1.167,1.324,0.4118,0.005521,0.1532,0.1735,0.05771,0.1067,0.01192,0.008057,0.004008,0.4281111111111111,0.25675000000000003
"2023-07-22 23:05:00",17.29,0.05336,10.24,0.03144,0.006999,1.479,3.85,0.1404,0.06366,0.973,1.09,0.3214,0.005521,0.1196,0.1463,0.04795,0.08649,0.003865,0.003976,0.004008,0.3512,0.28147058823529414
"2023-07-23 00:05:00",19.82,0.06416,12.38,0.03299,0.006999,1.812,4.813,0.1657,0.0899,1.194,1.392,0.4296,0.005521,0.1597,0.1693,0.06105,0.1078,0.003865,0.003976,0.004008,0.3772941176470588,0.298
"2023-07-23 01:05:00",28.57,0.284,16.73,0.09535,0.006999,2.413,6.354,0.2905,0.1127,1.559,1.821,0.5826,0.005521,0.252,0.1545,0.1039,0.1298,0.01462,0.0355,0.004008,0.24973333333333333,0.35325
"2023-07-23 02:05:00",37.36,0.6562,24.77,0.2014,0.006999,4.043,10.95,0.3572,0.2299,3.485,3.776,1.255,0.01575,0.4535,0.273,0.1527,0.3254,0.05653,0.1367,0.04525,0.46313333333333334,0.2889333333333334
"2023-07-23 03:05:00",53.25,0.284,30.01,0.0881,0.006999,4.355,11.1,0.2202,0.2198,3.0,3.381,1.091,0.005521,0.4324,0.3,0.1572,0.2986,0.03349,0.1175,0.03928,0.6128,0.24213333333333334
"2023-07-23 04:05:00",78.93,0.314,46.63,0.08948,0.006999,6.52,17.45,0.3602,0.3585,4.625,5.265,1.621,0.005521,0.5831,0.4983,0.2044,0.4185,0.04329,0.1599,0.0545,0.8752,0.6090666666666666
"2023-07-23 05:05:00",65.69,0.4926,37.76,0.1133,0.006999,5.286,14.83,0.3549,0.4093,4.366,5.24,2.376,0.005521,1.472,0.8415,0.6749,0.9762,0.09419,0.4246,0.1336,0.9588666666666666,0.48933333333333334
"2023-07-23 06:05:00",53.21,0.2156,33.12,0.07913,0.006999,4.653,13.13,0.2062,0.304,3.54,4.047,1.271,0.005521,0.4564,0.4061,0.1582,0.3227,0.03651,0.1,0.03355,0.8422666666666667,0.6972
"2023-07-23 07:05:00",70.65,0.7635,49.69,0.153,0.006999,7.552,20.74,0.3446,0.4506,5.806,6.604,2.102,0.005521,0.8201,0.6644,0.3047,0.6304,0.05929,0.2049,0.06568,1.0845999999999998,0.21514285714285714
"2023-07-23 08:05:00",15.89,0.01118,8.498,0.02552,0.006999,1.264,3.025,0.1145,0.08507,0.9453,0.9586,0.3137,0.005521,0.1183,0.1876,0.04442,0.1651,0.02143,0.02697,0.004008,0.9974000000000001,0.22853333333333334
"2023-07-23 09:05:00",23.33,0.1442,15.79,0.0636,0.006999,2.829,7.157,0.2333,0.1498,2.047,2.213,0.6842,0.005521,0.2616,0.3168,0.09369,0.2607,0.033,0.06378,0.02495,0.7778666666666666,0.4718
"2023-07-23 10:05:00","","","","","","","","","","","","","","","","","","","","",1.0248,0.265
"2023-07-23 11:05:00",79.48,0.3576,49.89,0.113,0.006999,7.055,18.41,0.3139,0.4184,5.147,5.791,1.988,0.005521,0.8339,0.472,0.3214,0.5028,0.04744,0.1864,0.06124,1.0978666666666668,0.2
"2023-07-23 12:05:00",81.51,0.6124,49.65,0.1721,0.006999,7.758,20.77,0.3494,0.4512,6.491,6.846,2.259,0.0126,0.8854,0.6117,0.327,0.6145,0.06925,0.2366,0.08391,0.9278666666666666,0.2
"2023-07-23 13:05:00",104.5,0.5788,69.4,0.1503,0.006999,11.64,28.43,0.3485,0.5526,8.221,9.007,2.99,0.005521,1.299,0.6801,0.4977,0.6593,0.04912,0.2688,0.08048,0.9494666666666666,0.2
"2023-07-23 14:05:00",87.06,0.6799,55.78,0.1576,0.006999,9.171,22.69,0.4658,0.4348,6.609,7.427,2.602,0.005521,1.099,0.5429,0.3815,0.5346,0.0378,0.1991,0.05363,0.679,0.2
"2023-07-23 15:05:00",58.25,0.4197,36.85,0.09321,0.006999,5.583,14.82,0.3314,0.3103,4.15,4.701,1.494,0.005521,0.5592,0.3974,0.1925,0.3261,0.02713,0.09575,0.03261,0.7397333333333334,0.21250000000000002
"2023-07-23 16:05:00",56.93,0.493,38.61,0.1034,0.006999,5.888,16.12,0.351,0.3321,4.415,5.031,1.603,0.005521,0.606,0.4288,0.2253,0.3846,0.04657,0.1521,0.05068,0.9302666666666667,0.27066666666666667
"2023-07-23 17:05:00",41.48,0.3189,26.9,0.0762,0.006999,3.852,10.59,0.2662,0.2098,2.801,3.173,0.9675,0.005521,0.3495,0.3094,0.1167,0.2265,0.02645,0.06016,0.004008,0.921888888888889,0.45694444444444443
"2023-07-23 18:05:00",29.81,0.2062,18.44,0.05851,0.006999,2.622,7.034,0.2284,0.1342,1.81,2.055,0.6071,0.005521,0.2109,0.228,0.06964,0.1456,0.01418,0.02449,0.01258,0.6617222222222222,0.47572222222222227
"2023-07-23 19:05:00",28.92,0.164,17.4,0.05238,0.006999,2.476,6.516,0.2091,0.12,1.653,1.875,0.5513,0.005521,0.1908,0.2318,0.06312,0.1271,0.003865,0.003976,0.004008,0.4042222222222222,0.2232222222222222
"2023-07-23 20:05:00",38.54,0.1761,22.56,0.05527,0.006999,3.141,8.315,0.208,0.142,2.066,2.319,0.6419,0.005521,0.2162,0.3178,0.07287,0.1691,0.01727,0.003976,0.004008,0.5593333333333333,0.42838888888888893
"2023-07-23 21:05:00",21.66,0.07998,12.61,0.03812,0.006999,1.874,5.284,0.1583,0.1085,2.075,1.71,0.4642,0.005521,0.1674,0.1921,0.06047,0.1193,0.01385,0.003976,0.004008,0.3879444444444444,0.2723888888888889
"2023-07-23 22:05:00",22.53,0.08961,13.38,0.03936,0.006999,1.937,5.258,0.1565,0.09252,1.302,1.419,0.3993,0.005521,0.1412,0.1727,0.05631,0.09826,0.01256,0.003976,0.01307,0.25076470588235295,0.2
"2023-07-23 23:05:00",12.92,0.02734,7.754,0.02778,0.006999,1.121,3.083,0.1331,0.06347,0.8703,0.8921,0.2614,0.005521,0.1021,0.1241,0.04956,0.07546,0.007983,0.01153,0.004008,0.404,0.2
"2023-07-24 00:05:00",15.15,0.04849,9.236,0.03484,0.006999,1.329,3.56,0.1277,0.06689,0.9177,1.003,0.2913,0.005521,0.1097,0.1338,0.05048,0.07604,0.003865,0.003976,0.004008,0.22527777777777777,0.2
"2023-07-24 01:05:00",17.16,0.04346,10.48,0.0313,0.006999,1.496,3.98,0.1406,0.0817,1.036,1.127,0.3279,0.01845,0.1117,0.1553,0.04401,0.09175,0.01056,0.003976,0.004008,0.28633333333333333,0.2
"2023-07-24 02:05:00",18.17,0.1279,12.23,0.07048,0.006999,1.968,5.223,0.1997,0.1075,1.638,1.641,0.5045,0.026,0.187,0.1822,0.07027,0.222,0.03263,0.07518,0.03695,0.2624444444444445,0.2
"2023-07-24 03:05:00",89.46,0.7848,60.95,0.2622,0.02636,10.1,27.93,0.4654,0.6255,8.99,10.06,3.578,0.01869,1.386,0.7388,0.4189,0.8462,0.09122,0.3204,0.1111,0.46022222222222225,0.2
"2023-07-24 04:05:00",69.75,0.6006,48.01,0.1538,0.01414,8.813,23.96,0.3976,0.5801,7.812,9.212,3.653,0.005521,1.549,1.181,0.5987,1.244,0.1422,0.5283,0.1931,0.6335000000000001,0.2
"2023-07-24 05:05:00",187.5,1.421,106.9,0.2704,0.006999,15.55,39.48,0.4819,0.8871,11.39,13.07,4.491,0.005521,1.791,1.212,0.6225,1.239,0.1056,0.4644,0.1742,1.0419444444444443,0.2
